sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
1,1.774,1,-0.263855,-0.175007,-22.4039,11.975,-0.06784,-0.03653,0.024,0.742,-0.0965929,-0.000106019,0.000549366,0.0027476,-0.000572682,-0.00257542,0.0164214,-0.00148692,-0.00576648,0.00813734,-0.000919707,-0.000461422,0.000454574,-0.00117522,-0.00506245,-0.00235462,0.00008,-0.000724548,0.000047,-0.000895817,0.00104685,0.00526703,-0.000761304,0.00054173,0.0032038,0.00289652,-0.0019301,-0.00120048,-0.000843861,0.00216042,-0.00101428,0.000481853,0.000889679,0.00176164,0.000538875,0.000776855,-0.00408614,-0.000491581,0.0006523,-0.00162582,-0.00150892,0.000071,0.000519635,-0.00124207,0.0012156
1,1.774,2,-20.6922,20.2709,-42.8322,32.4209,-0.13072,-0.09842,0.027,0.29,-0.0901255,-0.000269979,0.000434266,0.0133193,0.00244849,0.000153504,0.0163539,-0.00702203,-0.00650377,0.00820139,0.000167931,0.000406839,0.0003983,-0.00013398,-0.00460379,-0.00159117,-0.000450988,0.000313828,0.000912202,-0.00151412,0.00267599,0.00445045,-0.00126166,0.000185778,0.00286271,0.00222939,-0.00295838,-0.000021,0.000414501,0.00175218,-0.00161626,-0.000099,0.000083,0.000705859,-0.000644517,0.00122804,-0.00367458,-0.000594579,0.000745024,-0.00105324,-0.000915248,-0.000603996,0.000797206,-0.000555758,0.000727598
1,1.774,3,-20.7083,-20.6101,-42.8483,-8.46013,-0.13003,0.02435,0.027,2.871,-12.184,-0.000191395,0.000418844,-0.00571052,-0.00264546,-0.00435462,0.0145666,-0.00374775,-0.0068987,0.0102977,-0.00279661,0.00171152,0.000922741,-0.00112122,-0.00538649,-0.00234433,0.00168675,0.000785631,0.00103349,-0.0010936,0.00165479,0.00578628,-0.00102473,0.000225804,0.00376136,0.00285751,-0.00230695,-0.00122735,-0.000840871,0.00178162,-0.00208237,-0.000072,0.00150725,0.00136844,-0.000761542,0.000943075,-0.00408247,-0.00142968,0.000857908,-0.000794296,-0.000597121,0.000191689,0.000054,-0.000473184,0.000988511
1,1.774,4,20.163,-20.6209,-1.97695,-8.47087,-0.0052,0.02475,0.026,1.303,-5.44919,0.000056,0.000489417,-0.0058721,-0.000990287,-0.00729925,0.0153699,0.0015222,-0.00861566,0.00819194,-0.000924545,0.00212737,0.00118228,-0.00217767,-0.00281577,-0.00222417,0.00104141,0.000121892,-0.00002,-0.00125963,0.00175018,0.00444547,-0.00156488,-0.000283502,0.0023145,0.00294029,-0.00243572,-0.000604982,0.000445356,0.00209211,-0.00140783,-0.000239194,0.000940234,0.00137559,-0.000344695,0.000557376,-0.00344345,-0.000761054,0.000990098,-0.00113279,-0.000694111,-0.000332714,0.000407557,-0.000313747,0.00076293
1,1.774,5,20.1802,20.2558,-1.95982,32.4058,-0.00522,-0.0981,0.028,0.252,-0.484333,-0.000037,0.000654336,0.0154526,0.000570891,-0.00198795,0.0181301,0.00171131,-0.00509018,0.00765044,-0.000104218,0.000463016,0.0015071,-0.000343965,-0.00519993,-0.00285757,0.000127947,-0.000212602,0.000294771,-0.000278048,0.000670706,0.00491515,-0.00183974,0.000339401,0.0037009,0.0021974,-0.00274181,-0.000429346,-0.000530824,0.00217909,-0.00118919,-0.000138556,0.00113466,0.00110371,0.00068793,0.00093485,-0.00424862,-0.000426604,0.000996466,-0.00146554,-0.000977058,0.000278934,0.000853321,-0.000851449,0.000803367
2,1.38,1,-0.282063,-0.174811,-22.5721,-37.2048,-0.0678,0.10972,0.039,3.029,12.4367,-0.000158048,0.000358894,-0.0157358,-0.00580366,-0.00800043,0.0183911,-0.00103968,-0.0179612,0.0112537,-0.00304685,0.00209838,0.00217013,-0.000801802,-0.00401321,-0.00408279,-0.000920576,0.000177931,0.00138043,-0.000575682,0.000335184,0.00588483,-0.00201102,-0.000309181,0.00333667,0.00320713,-0.00310736,-0.000520905,-0.000105264,0.00359729,-0.00221416,0.000407559,0.00150542,0.00109628,0.00006,0.00133593,-0.00521328,-0.00106869,0.00214328,-0.0021625,-0.00124784,-0.000027,0.000589622,-0.00138455,0.002108
2,1.38,2,-20.7121,20.2706,-43.0021,-16.7594,-0.13033,0.04902,0.036,4.11,14.5951,-0.000266214,0.000271684,-0.00990172,-0.00379646,-0.00629113,0.0177723,-0.00448149,-0.0103513,0.0139738,-0.0041639,0.00271189,0.00122919,-0.00147577,-0.00659597,-0.00311,0.000746187,0.00064391,0.00205282,-0.000367802,0.00146823,0.00715619,-0.00183942,0.00039372,0.00499142,0.00382543,-0.0030465,-0.00133435,-0.00110403,0.00255021,-0.00277674,-0.000617049,0.00172769,0.00224051,-0.000411378,0.00093552,-0.00549144,-0.00113808,0.000773557,-0.00144707,-0.00137004,0.000237491,0.000776395,-0.000397684,0.000752916
2,1.38,3,-20.7264,-20.6129,-43.0164,-57.6429,-0.12943,0.16913,0.038,3.051,-16.4523,-0.000169734,-0.000111591,-0.0162091,-0.00565062,-0.00623354,0.0113441,-0.00236893,-0.018218,0.0160909,-0.00247002,0.000119539,0.0010582,-0.000193592,-0.00459316,-0.00329665,-0.000950691,0.000622202,0.000487378,-0.00190418,0.001895,0.00606362,-0.00137312,0.000324384,0.00359525,0.00441516,-0.00164034,-0.00144547,0.000195228,0.0029389,-0.00134363,0.000398797,0.00182126,0.00167638,0.000219614,0.000716038,-0.0042431,-0.00115796,0.000902702,-0.00214506,-0.00126941,0.00140301,0.000047,-0.000849488,0.00145332
2,1.38,4,20.1468,-20.6249,-2.14321,-57.6549,-0.00561,0.16964,0.038,3.644,-19.1528,0.000175215,0.000057,-0.0156786,-0.00405737,-0.00674347,0.0102164,0.000832857,-0.0239392,0.0097744,-0.00103652,-0.000089,0.00338253,-0.000434587,-0.00504028,-0.00188062,0.000774925,0.00124763,0.00335574,-0.00196375,0.00175903,0.00537466,-0.00161507,-0.000169133,0.0040989,0.00381832,-0.00226224,-0.000351274,-0.000449654,0.0022592,-0.00263898,-0.000273289,0.00169009,0.00182139,-0.000550652,0.00134363,-0.00424535,-0.000634867,0.00117588,-0.00114184,-0.00128204,0.000144795,-0.000038,-0.0014067,0.00155923
2,1.38,5,20.1606,20.2603,-2.12936,-16.7697,-0.00565,0.04944,0.036,2.09,5.22335,0.000120656,0.000549941,-0.0100372,-0.00173961,-0.00959428,0.0198056,0.00253203,-0.0133576,0.00999742,-0.00286287,0.003889,0.00162557,-0.00315839,-0.00383995,-0.00294177,0.000695537,0.000736132,0.00100592,-0.00170571,0.00202954,0.00611397,-0.00147979,-0.000224747,0.00301807,0.00368234,-0.00365145,-0.000419555,-0.000811507,0.00267766,-0.00189417,-0.000383892,0.00121441,0.00204835,0.000074,0.00124306,-0.00390087,-0.00119001,0.0012886,-0.00170909,-0.00115087,-0.000771041,0.000639796,-0.000720182,0.000865118
2,1.577,1,-0.282283,-0.175146,-22.5723,-37.2051,-0.0678,0.10972,0.034,2.651,10.8815,-0.000137594,0.000303859,-0.0142294,-0.00506245,-0.00699747,0.0160926,-0.000914481,-0.0157064,0.00984225,-0.00266729,0.00184214,0.00189529,-0.000704598,-0.00351055,-0.00357256,-0.000805224,0.000155448,0.00120619,-0.000503809,0.000293247,0.00514952,-0.00176006,-0.000271584,0.00292031,0.00280554,-0.00271919,-0.000455823,-0.000094,0.00314805,-0.00193844,0.000357004,0.00131741,0.000959365,0.000052,0.00116906,-0.00456253,-0.000934217,0.00187611,-0.0018923,-0.00109213,-0.000023,0.000515962,-0.00121159,0.00184466
2,1.577,2,-20.7125,20.2704,-43.0025,-16.7596,-0.13033,0.04902,0.031,3.596,12.7702,-0.000231167,0.000229192,-0.00910525,-0.00330765,-0.00551694,0.0155488,-0.00392976,-0.00904755,0.0122222,-0.00364478,0.00237894,0.00107235,-0.0012945,-0.00577052,-0.00272119,0.0006534,0.00056337,0.00179462,-0.000321834,0.00128468,0.00626262,-0.00160979,0.000343281,0.00436834,0.00334659,-0.00266598,-0.00116762,-0.000967996,0.00223171,-0.00243089,-0.000539831,0.00151187,0.00196059,-0.000359974,0.000818728,-0.00480612,-0.00099492,0.000677477,-0.00126631,-0.00119886,0.000207829,0.000679426,-0.000347971,0.000658942
2,1.577,3,-20.7268,-20.6134,-43.0168,-57.6434,-0.12943,0.16913,0.033,2.67,-14.3989,-0.000146385,-0.000110118,-0.014692,-0.00490915,-0.00544735,0.00992857,-0.00208133,-0.0159305,0.0140752,-0.00216294,0.000110749,0.000922647,-0.000172472,-0.00401769,-0.00288435,-0.000832096,0.000544338,0.000424478,-0.00166637,0.00165814,0.00530584,-0.00120164,0.000282937,0.00314665,0.0038627,-0.00143541,-0.00126488,0.000168426,0.00257203,-0.00117668,0.000349006,0.00159377,0.00146695,0.000192179,0.000626599,-0.00371373,-0.0010122,0.000790618,-0.0018771,-0.00111086,0.00122775,0.000041,-0.00074336,0.00127178
2,1.577,4,20.1468,-20.6254,-2.14325,-57.6554,-0.00561,0.16964,0.034,3.189,-16.7622,0.000153625,0.000038,-0.0142118,-0.00354202,-0.00588248,0.00894146,0.000727369,-0.0209372,0.00854796,-0.000908451,-0.000072,0.002956,-0.000383297,-0.00440935,-0.00164549,0.000678046,0.00109156,0.00293473,-0.00171856,0.00153924,0.00470301,-0.0014139,-0.000148865,0.00358726,0.00334045,-0.00197964,-0.000307383,-0.000395757,0.00197722,-0.00231004,-0.000238903,0.00147898,0.00159384,-0.000481856,0.0011758,-0.00371574,-0.000554459,0.00102967,-0.000999199,-0.0011219,0.000126738,-0.000034,-0.00123098,0.00136445
2,1.577,5,20.1606,20.2601,-2.1294,-16.7699,-0.00565,0.04944,0.031,1.829,4.56908,0.000105886,0.00047302,-0.00920809,-0.00151601,-0.00839616,0.0173278,0.0022146,-0.0116784,0.00874288,-0.00250622,0.00340906,0.00141871,-0.00276677,-0.00335916,-0.00257413,0.000609125,0.000643913,0.000878637,-0.00149272,0.001776,0.00535052,-0.00129561,-0.000197883,0.00264136,0.00322143,-0.00319531,-0.000367148,-0.000711874,0.0023433,-0.00165839,-0.000335604,0.00106271,0.00179247,0.000065,0.00108778,-0.00341417,-0.0010404,0.00112823,-0.00149559,-0.00100711,-0.000674724,0.000559871,-0.000630214,0.000757046
2,1.774,1,-0.282519,-0.175506,-22.5725,-37.2055,-0.0678,0.10972,0.031,2.356,9.6715,-0.00012163,0.000260455,-0.0130837,-0.00448478,-0.00621712,0.0143046,-0.00081744,-0.0139516,0.00874389,-0.00237221,0.0016433,0.00168133,-0.000629202,-0.00311935,-0.00317549,-0.000715616,0.000138055,0.00107045,-0.000447901,0.000260652,0.00457775,-0.00156501,-0.000242456,0.0025963,0.00249309,-0.00241721,-0.000405174,-0.000086,0.00279861,-0.00172403,0.000317547,0.00117104,0.000852768,0.000046,0.00103927,-0.00405659,-0.000829548,0.00166844,-0.00168216,-0.00097085,-0.000021,0.000458604,-0.00107703,0.00163981
2,1.774,2,-20.713,20.2703,-43.003,-16.7597,-0.13033,0.04902,0.028,3.197,11.3506,-0.000203808,0.000195651,-0.00851066,-0.00292651,-0.00491547,0.0138189,-0.00350114,-0.00803264,0.0108594,-0.00324098,0.00212033,0.000950133,-0.00115363,-0.00512829,-0.00241871,0.000581235,0.000500731,0.00159362,-0.000286075,0.00114196,0.00556745,-0.0014312,0.000303948,0.00388369,0.00297404,-0.00236992,-0.00103796,-0.000862265,0.001984,-0.00216189,-0.000479769,0.00134397,0.00174286,-0.000319996,0.000727812,-0.00427298,-0.000883498,0.00060282,-0.00112568,-0.00106573,0.000184742,0.00060397,-0.000309325,0.000585759
2,1.774,3,-20.7273,-20.614,-43.0173,-57.644,-0.12943,0.16913,0.03,2.373,-12.8017,-0.000128107,-0.000109694,-0.0135412,-0.00433002,-0.00483528,0.00882756,-0.00185815,-0.0141502,0.0125069,-0.00192415,0.000104308,0.000816965,-0.000156235,-0.00356992,-0.0025636,-0.000739848,0.000483763,0.000375423,-0.00148138,0.00147389,0.00471631,-0.00106824,0.00025063,0.0027977,0.00343287,-0.001276,-0.00112442,0.00014742,0.00228665,-0.00104687,0.000310259,0.0014168,0.00130403,0.000170844,0.000557023,-0.00330197,-0.000898732,0.000703484,-0.00166865,-0.000987534,0.00109141,0.000036,-0.000660809,0.00113054
2,1.774,4,20.1467,-20.626,-2.14329,-57.656,-0.00561,0.16964,0.03,2.835,-14.9026,0.000136854,0.000022,-0.013099,-0.00314053,-0.00521147,0.00794977,0.000645211,-0.0186011,0.00759357,-0.0008089,-0.000058,0.00262392,-0.000343558,-0.00391844,-0.00146253,0.000602668,0.000970146,0.00260708,-0.00152779,0.00136823,0.00418051,-0.00125752,-0.000133147,0.00318923,0.0029686,-0.00175983,-0.000273218,-0.000354017,0.00175794,-0.00205427,-0.000212155,0.00131476,0.00141679,-0.000428397,0.00104523,-0.00330375,-0.000491838,0.000915938,-0.000888303,-0.000997367,0.000112617,-0.00003,-0.0010943,0.00121289
2,1.774,5,20.1606,20.2599,-2.12944,-16.7701,-0.00565,0.04944,0.028,1.626,4.06002,0.000094,0.000412717,-0.00858698,-0.00134168,-0.00746417,0.0154,0.0019676,-0.0103715,0.00776658,-0.00222884,0.00303609,0.00125754,-0.00246231,-0.00298508,-0.00228813,0.000541929,0.000572159,0.000779515,-0.00132704,0.00157877,0.00475665,-0.00115237,-0.000177062,0.00234834,0.00286281,-0.00284046,-0.000326381,-0.000634493,0.0020832,-0.00147504,-0.000298009,0.000944709,0.00159342,0.000057,0.000967,-0.0030356,-0.000923949,0.00100353,-0.00132953,-0.000895273,-0.000599798,0.000497686,-0.000560243,0.000672976
3,1.38,1,-0.299404,-0.183199,-22.7394,-82.2432,-0.06769,0.24053,0.034,0.697,-3.91017,-0.000188043,-0.000271423,-0.00278702,-0.00428758,-0.00315391,-0.00175397,-0.00216103,-0.0248652,0.014515,-0.000128759,-0.000448491,0.00290416,-0.000177894,-0.0043984,-0.00231463,0.00120897,0.000509522,0.000819495,-0.00271785,0.00168354,0.00427094,-0.00226245,0.000158098,0.00292196,0.00344417,-0.00385035,-0.00118026,-0.000222785,0.00231121,-0.00223738,-0.000017,0.000897614,0.0020425,0.000103826,0.00131645,-0.00432775,-0.00186854,0.00122312,-0.00243451,-0.000604844,-0.000587052,0.00107285,-0.00129856,0.00152872
3,1.38,2,-20.7302,20.2656,-43.1702,-61.7944,-0.12979,0.18118,0.037,3.043,3.24484,-0.000166554,-0.000176608,-0.0150565,-0.00548207,-0.00569496,0.0093478,-0.00205387,-0.0187931,0.0162213,-0.0026116,-0.000125207,0.00102584,-0.000361096,-0.00457189,-0.00342853,-0.000994454,0.000632846,0.000267557,-0.00213376,0.00199821,0.00611569,-0.00144388,0.000106499,0.00368296,0.00480291,-0.00176751,-0.00175131,0.000017,0.00297712,-0.00173961,0.000402089,0.00213128,0.00185965,-3.66E-07,0.000374865,-0.00471096,-0.00114945,0.00103198,-0.00176241,-0.00125707,0.00106528,0.000260327,-0.000546647,0.00106293
3,1.38,3,-20.7447,-20.622,-43.1847,-102.682,-0.12872,0.29835,0.046,0.788,-3.23186,-0.000281511,-0.000520558,0.0254835,-0.00389717,-0.00208066,-0.0157584,-0.000561483,-0.0270852,0.0210413,-0.00223096,0.000371136,0.00214153,-0.00154825,-0.00535832,-0.00314483,0.00289541,0.000139149,-0.00057126,-0.00254097,0.00186042,0.00581075,-0.00252562,-0.000591688,0.00482393,0.00385889,-0.00198711,-0.000996175,0.000374392,0.00315827,-0.00202969,0.000492532,0.0015834,0.00236037,-0.00046788,0.00185282,-0.00366081,-0.000806824,0.00109874,-0.00123305,-0.00105334,0.000474209,0.000501813,-0.00180765,0.00117151
3,1.38,4,20.1316,-20.6342,-2.30843,-102.694,-0.00601,0.29895,0.043,1.786,0.387842,0.000042,-0.000605689,0.0244041,-0.00105725,-0.000180246,-0.0141502,-0.00106843,-0.0305856,0.010994,-0.00533528,-0.000303519,0.000242544,-0.00113902,-0.00404412,-0.00153861,0.00351732,0.00124223,0.00015232,-0.000623761,0.00324056,0.00616453,-0.00165666,0.000136229,0.00423535,0.00492798,-0.00329863,-0.00240015,-0.000515506,0.00262044,-0.0021239,0.000559796,0.00167747,0.00102608,-0.00105365,0.000956592,-0.00401689,-0.00136363,0.00117588,-0.00180748,-0.00127782,0.00117006,0.000873664,-0.00171618,0.0012643
3,1.38,5,20.1454,20.2542,-2.29457,-61.8058,-0.00606,0.1817,0.038,3.164,-16.8883,0.000144939,-0.000052,-0.0142437,-0.00428839,-0.00613041,0.00835696,0.000402988,-0.0245144,0.0100093,-0.00153632,-0.000443779,0.00328855,-0.000182754,-0.00510474,-0.00177228,0.000970734,0.00134972,0.0032284,-0.00221564,0.00185026,0.00567519,-0.00172887,0.000004,0.00425824,0.00373936,-0.00235308,-0.000346246,-0.00039021,0.00219949,-0.00287884,-0.000309581,0.00151193,0.00205046,-0.000307673,0.00112517,-0.004369,-0.00104117,0.00116935,-0.0010528,-0.0012655,0.000491274,-0.000170938,-0.00133136,0.00163828
3,1.577,1,-0.299621,-0.183917,-22.7396,-82.2439,-0.06769,0.24053,0.03,0.61,-3.42329,-0.000165233,-0.000246539,-0.00298974,-0.0037094,-0.00271777,-0.00151088,-0.00189942,-0.0217472,0.012706,-0.000122039,-0.000377774,0.00255527,-0.000152444,-0.00386508,-0.00202959,0.00107582,0.000459557,0.000711893,-0.00238845,0.00146082,0.00373453,-0.00196178,0.000146906,0.00253733,0.00302126,-0.00336211,-0.00105247,-0.000172861,0.00201578,-0.00196215,0.000001,0.000772117,0.00177578,0.00011026,0.00114772,-0.00379953,-0.00162294,0.00109147,-0.00212191,-0.000550124,-0.000535453,0.00094577,-0.00111892,0.00135087
3,1.577,2,-20.7306,20.265,-43.1706,-61.795,-0.12979,0.18118,0.033,2.663,2.83781,-0.000143653,-0.000167398,-0.013692,-0.00475939,-0.00497314,0.0081822,-0.00180566,-0.0164337,0.0141893,-0.00228693,-0.00010338,0.000894333,-0.000319071,-0.00399907,-0.00299975,-0.000870489,0.000553647,0.000232085,-0.00186726,0.00174846,0.00535132,-0.00126352,0.000092,0.00322339,0.00420198,-0.00154671,-0.00153252,0.000012,0.00260547,-0.0015232,0.000351861,0.00186506,0.00162731,-3.35E-07,0.000328038,-0.0041232,-0.00100474,0.000903772,-0.00154227,-0.00110009,0.000932204,0.000227824,-0.000478373,0.000930137
3,1.577,3,-20.7451,-20.6229,-43.1851,-102.683,-0.12872,0.29835,0.04,0.689,-2.82977,-0.000243153,-0.000474221,0.0216856,-0.00335127,-0.00176999,-0.0137833,-0.000499727,-0.023689,0.0184074,-0.00195473,0.000331765,0.00187061,-0.0013582,-0.00468702,-0.00275123,0.00253236,0.000121484,-0.00050217,-0.0022237,0.00162787,0.00508368,-0.00220987,-0.000518112,0.00422184,0.00337586,-0.00173885,-0.000871698,0.00032448,0.00276414,-0.00177694,0.000430911,0.00138566,0.00206548,-0.000409433,0.00162138,-0.00320435,-0.000704709,0.000962317,-0.00107904,-0.000921835,0.000414976,0.000439145,-0.00158183,0.00102516
3,1.577,4,20.1315,-20.6351,-2.30847,-102.695,-0.00601,0.29895,0.038,1.563,0.337724,0.000037,-0.000548078,0.0207576,-0.000914162,-0.000096,-0.0123762,-0.000936643,-0.0267524,0.00961526,-0.00467113,-0.000258536,0.000208033,-0.00100005,-0.00353732,-0.00134605,0.00307675,0.00108688,0.000131277,-0.000546014,0.00283567,0.00539337,-0.00145011,0.000118915,0.0037067,0.00431139,-0.00288655,-0.00210029,-0.000454107,0.00229347,-0.00185923,0.000490054,0.00146797,0.00089789,-0.000922033,0.000837101,-0.00351595,-0.00119199,0.0010298,-0.00158174,-0.00111825,0.00102391,0.00076454,-0.0015018,0.00110636
