sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
1,1,1,-0.501999,0.331872,-22.642,12.4819,-0.06784,-0.03653,0.061,0.894,1.52598,-0.000845687,0.000957593,0.0547246,-0.000571569,-0.00252848,0.00613953,-0.00893026,-0.0192476,0.0203394,-0.0023026,-0.00304361,-0.00359691,0.00690254,-0.00633531,-0.00536573,0.00219478,-0.00156856,-0.000963183,-0.000897774,0.00161432,0.0080471,-0.00187287,0.00340695,0.00423566,0.001377,-0.00353443,-0.00244553,-0.00174051,0.00480365,-0.00207151,0.00233534,0.00167343,0.00408649,0.000977315,0.00184597,-0.00634563,-0.00234365,0.00115552,-0.000509533,-0.00218786,-0.000163935,0.00122765,-0.00124395,0.00232746
1,1,2,-21.093,20.8911,-43.233,33.0411,-0.13072,-0.09842,0.075,0.849,1.26779,-0.00167686,0.000136837,0.063361,0.0117378,0.0245614,0.00661938,-0.0203721,-0.0214387,0.0172833,-0.000799611,-0.00138388,-0.0039741,0.00873928,-0.00513211,-0.00402306,0.0015048,0.000128358,0.000380634,-0.00184071,0.00489928,0.0065046,-0.00267235,0.00264392,0.00364556,0.000042,-0.00540302,-0.000284592,0.000240211,0.00395187,-0.00280788,0.000924698,-0.000079,0.00203126,-0.0011725,0.00249867,-0.00563278,-0.00242645,0.00124647,0.000576428,-0.00108313,-0.00118933,0.00179022,0.000033,0.00140268
1,1,3,-21.1141,-20.2334,-43.2541,-8.08338,-0.13003,0.02435,0.062,6.164,-25.8358,-0.00178933,0.000926781,0.0482195,-0.0195889,-0.00858808,0.00357606,-0.015496,-0.0204574,0.0231234,-0.00484341,0.000448107,-0.00318238,0.00709693,-0.00706399,-0.00544807,0.00530361,0.00105051,0.00125705,-0.00101585,0.00281526,0.00907446,-0.00234267,0.00250096,0.0052199,0.00136986,-0.00435071,-0.0024596,-0.00135515,0.00409947,-0.00445407,0.00118812,0.00306549,0.00290304,-0.00158745,0.00165621,-0.00590432,-0.00395375,0.00150469,0.0012484,-0.000670888,0.000203289,0.000219737,0.000550743,0.00199155
1,1,4,20.1003,-20.2401,-2.03974,-8.09012,-0.0052,0.02475,0.065,2.885,-11.7011,-0.000125984,0.00141991,0.0476466,0.00351881,-0.0289159,0.00454087,-0.00172095,-0.023875,0.0226712,-0.00190641,0.00119263,-0.00219871,0.00520305,-0.00259245,-0.00518716,0.00401213,-0.000089,-0.00112667,-0.0017579,0.00264485,0.00667995,-0.00343723,0.0017966,0.00273001,0.00166789,-0.00448293,-0.00163116,0.000972327,0.00473712,-0.00322784,0.00114128,0.00220752,0.00350628,-0.000728492,0.00145492,-0.00523155,-0.00307976,0.00176368,0.000207972,-0.000681147,-0.00118509,0.00086109,0.000355854,0.00138601
1,1,5,20.1113,20.8986,-2.02868,33.0486,-0.00522,-0.0981,0.07,1.063,1.98648,-0.000211653,0.000941811,0.0642917,0.00926521,0.00675497,0.00946448,-0.000985742,-0.019161,0.0212343,-0.00115378,-0.0013906,-0.00133982,0.00870055,-0.00648066,-0.00615222,0.00248205,-0.000653226,-0.00113967,-0.000248459,0.00115765,0.00730747,-0.00364067,0.0031279,0.00512484,0.000537965,-0.00496711,-0.00130796,-0.00126976,0.00500524,-0.00198493,0.00126047,0.00213961,0.00323452,0.00134773,0.00213952,-0.00676278,-0.00250883,0.00185433,-0.000232571,-0.00131388,-0.000258134,0.0018298,-0.000467882,0.00145547
1,1.2,1,-0.503677,-0.0272611,-22.6437,12.1227,-0.06784,-0.03653,0.05,0.725,1.29389,-0.000791511,0.00071224,0.0427936,-0.00684377,0.0097575,0.00621465,-0.00743622,-0.0159943,0.0169122,-0.00188708,-0.00250412,-0.0029315,0.00565688,-0.00531395,-0.0044702,0.00178387,-0.00130062,-0.000793637,-0.000724112,0.00135735,0.00672221,-0.00152705,0.00283087,0.00351156,0.00112561,-0.00294628,-0.0020142,-0.00150121,0.00398567,-0.00172243,0.00194534,0.00140749,0.00342735,0.000812625,0.00148687,-0.00526857,-0.00193751,0.000997136,-0.000478214,-0.00185149,-0.000112718,0.00101773,-0.00101685,0.00194105
1,1.2,2,-21.0961,20.5353,-43.2361,32.6853,-0.13072,-0.09842,0.067,0.669,1.07243,-0.00143587,0.000232667,0.0466321,-0.00371666,0.038964,0.00661909,-0.016975,-0.017823,0.0144046,-0.000660206,-0.0011498,-0.00327086,0.00721936,-0.00428282,-0.00333493,0.00124548,0.00012157,0.000309199,-0.00153801,0.00406955,0.00542907,-0.00222589,0.00217381,0.00305315,0.000047,-0.00448813,-0.000240682,0.000202538,0.00329748,-0.00235461,0.00077709,-0.000077,0.00168739,-0.000984563,0.00207995,-0.00470797,-0.00202605,0.0010393,0.000459136,-0.000900604,-0.000994378,0.00150239,0.00003,0.00118028
1,1.2,3,-21.1185,-20.5982,-43.2585,-8.44823,-0.13003,0.02435,0.057,5.109,-21.5042,-0.00155973,0.000901307,0.04049,-0.0293893,-0.00194926,0.00419485,-0.0129201,-0.0170376,0.0192425,-0.00401443,0.000394041,-0.00262302,0.00584971,-0.00589616,-0.00453018,0.0044208,0.000879929,0.0010423,-0.000854986,0.0023493,0.00758037,-0.00196252,0.00206501,0.00436034,0.00114876,-0.00361878,-0.00204616,-0.00112281,0.00341243,-0.00371983,0.000985571,0.00255365,0.00241249,-0.00132453,0.00138887,-0.00491167,-0.00329028,0.00123939,0.00101547,-0.00055842,0.000176148,0.00018483,0.000453255,0.0016485
1,1.2,4,20.1007,-20.6041,-2.0393,-8.4541,-0.0052,0.02475,0.052,2.38,-9.71451,-0.000116118,0.00117657,0.0401,0.00346011,-0.0187345,0.00497554,-0.00137983,-0.0198609,0.0188078,-0.00158897,0.00102455,-0.00180146,0.0042834,-0.00218466,-0.00429967,0.00333168,-0.000094,-0.000929856,-0.00145995,0.002216,0.00557479,-0.00286226,0.00148359,0.0022662,0.00141448,-0.00372427,-0.00136301,0.000803095,0.00395947,-0.00268047,0.000922035,0.00184631,0.00292285,-0.000629781,0.00120363,-0.00437234,-0.00255487,0.00146683,0.000165572,-0.000587143,-0.00098943,0.000727748,0.000308532,0.00116847
1,1.2,5,20.1118,20.5436,-2.02824,32.6936,-0.00522,-0.0981,0.059,0.843,1.65682,-0.000171234,0.000615061,0.0474953,0.00821896,0.0242208,0.00897809,-0.00078726,-0.0159096,0.0176337,-0.000940344,-0.00114358,-0.00109252,0.00719139,-0.00540713,-0.00511645,0.00206138,-0.000545116,-0.000947709,-0.000208252,0.00096631,0.00610412,-0.00303633,0.00258591,0.00428287,0.000465269,-0.0041404,-0.00108741,-0.00105491,0.00416671,-0.00166117,0.00104138,0.00178384,0.00268916,0.00112221,0.00178117,-0.00563539,-0.00208423,0.00154229,-0.000206958,-0.00109347,-0.000212279,0.00152047,-0.00039508,0.00121433
1,1.4,1,-0.504886,-0.293844,-22.6449,11.8562,-0.06784,-0.03653,0.045,0.609,1.12304,-0.000712655,0.000567151,0.0349056,-0.00993296,0.0158258,0.00606179,-0.0063646,-0.0136867,0.0144707,-0.0016095,-0.00212901,-0.00249212,0.00480469,-0.00456168,-0.00382593,0.00153122,-0.00111125,-0.000685864,-0.000627975,0.00116739,0.00577043,-0.00131019,0.00241778,0.00301444,0.000971286,-0.00252154,-0.00172057,-0.00127798,0.00341172,-0.00148539,0.00166514,0.00121033,0.00292864,0.000693006,0.0012785,-0.00451903,-0.00165113,0.00085253,-0.000426043,-0.00159049,-0.00009,0.000875789,-0.000876768,0.00165711
1,1.4,2,-21.0984,20.2712,-43.2384,32.4212,-0.13072,-0.09842,0.065,0.576,0.929465,-0.00124674,0.000277302,0.0360636,-0.0117714,0.0450851,0.00636997,-0.0145507,-0.015238,0.0123334,-0.000558321,-0.000972831,-0.00277671,0.00614962,-0.00368548,-0.00284954,0.00105464,0.000099,0.000268072,-0.001314,0.00349049,0.00466042,-0.00190721,0.00185347,0.00261679,0.000053,-0.00384195,-0.000210834,0.000165868,0.00282635,-0.00201975,0.000655133,-0.000062,0.00145017,-0.000852382,0.00177854,-0.00404074,-0.00172989,0.00089076,0.000383562,-0.000779656,-0.000856189,0.00129028,0.000029,0.001013
1,1.4,3,-21.1217,-20.8691,-43.2617,-8.71905,-0.13003,0.02435,0.054,4.364,-18.4157,-0.00140582,0.000902268,0.0349048,-0.03349,0.00156883,0.00437187,-0.0110735,-0.0145948,0.0164685,-0.00344168,0.000362096,-0.00222484,0.00497089,-0.00505629,-0.00387253,0.0037877,0.000748614,0.000885623,-0.000734783,0.00202124,0.00650497,-0.00168647,0.00176559,0.00374879,0.000991428,-0.003117,-0.00175284,-0.000958825,0.00292532,-0.00319836,0.000832197,0.00219556,0.00206914,-0.00113767,0.00118952,-0.00421638,-0.00280809,0.00105365,0.000853163,-0.000473618,0.000155216,0.000144494,0.00037905,0.0014268
1,1.4,4,20.101,-20.8743,-2.03895,-8.72429,-0.0052,0.02475,0.044,2.025,-8.30274,-0.0001,0.000994463,0.0346039,0.00329216,-0.0127297,0.00502787,-0.00117239,-0.017019,0.0160901,-0.00135878,0.000895979,-0.00152978,0.00365319,-0.00189865,-0.00370138,0.00286374,-0.000065,-0.000814076,-0.00124244,0.00188292,0.00475582,-0.00246165,0.00125665,0.00192462,0.001246,-0.00318676,-0.00116422,0.000683076,0.00337492,-0.0023157,0.000801943,0.00156342,0.00251142,-0.000511802,0.00103022,-0.00376004,-0.00217905,0.00126074,0.000153781,-0.000527386,-0.000847399,0.000627926,0.000269402,0.00103574
1,1.4,5,20.1121,20.2802,-2.02789,32.4302,-0.00522,-0.0981,0.055,0.714,1.42047,-0.000143704,0.000425486,0.0368594,0.00735798,0.0325098,0.00839921,-0.000651284,-0.0136016,0.0150701,-0.000802224,-0.000961816,-0.000923231,0.00611779,-0.00463414,-0.00437738,0.00176912,-0.000471302,-0.000817744,-0.000173399,0.000834812,0.0052394,-0.00260707,0.00221071,0.00368491,0.000402933,-0.0035577,-0.000925244,-0.000892994,0.00356951,-0.00143595,0.000882675,0.00153543,0.00230694,0.000957502,0.00151713,-0.00484034,-0.00177255,0.00131714,-0.000193718,-0.000930553,-0.000174673,0.00129203,-0.000344443,0.00105205
1,1.6,1,-0.505893,-0.522004,-22.6459,11.628,-0.06784,-0.03653,0.042,0.524,0.992896,-0.000649003,0.000462176,0.02922,-0.0117366,0.0193827,0.00585294,-0.00556089,-0.0119532,0.0126403,-0.00139629,-0.00185364,-0.00216605,0.00417346,-0.00399441,-0.00334288,0.00133768,-0.000971371,-0.000600608,-0.000552266,0.00102141,0.0050571,-0.00114883,0.00210353,0.00264433,0.000859648,-0.00220727,-0.00150432,-0.00111674,0.00298246,-0.00130231,0.00145308,0.00105863,0.00255873,0.000606195,0.00111753,-0.00395009,-0.00144331,0.000742589,-0.000380035,-0.00139098,-0.000078,0.000764478,-0.00076915,0.00145013
1,1.6,2,-21.1003,20.0452,-43.2403,32.1952,-0.13072,-0.09842,0.063,0.515,0.821458,-0.00107993,0.000280303,0.0286395,-0.0167253,0.0481402,0.006106,-0.0127412,-0.0132958,0.0107855,-0.000487367,-0.000850338,-0.00240521,0.00535471,-0.00322186,-0.00249538,0.000921615,0.000087,0.000243594,-0.00114473,0.00305847,0.00408222,-0.00166395,0.00160455,0.00230496,0.000061,-0.00336041,-0.000172789,0.000150324,0.00246108,-0.00176117,0.000569436,-0.000049,0.00127404,-0.000750249,0.00156349,-0.0035451,-0.00151858,0.000784726,0.000332332,-0.000672799,-0.000737095,0.00112867,0.000028,0.000878286
1,1.6,3,-21.1244,-21.1008,-43.2644,-8.95084,-0.13003,0.02435,0.052,3.807,-16.1,-0.00126289,0.000848549,0.0306948,-0.0355157,0.00374307,0.00441181,-0.00969194,-0.0127585,0.0143967,-0.00300184,0.000328282,-0.00193046,0.00431496,-0.00442811,-0.00338437,0.00331543,0.00065651,0.000773206,-0.000647443,0.00176915,0.00570037,-0.00147692,0.00153583,0.00328684,0.000871727,-0.00272646,-0.00153163,-0.000834474,0.0025573,-0.00280083,0.000725333,0.00192226,0.00180787,-0.000997262,0.00104397,-0.00368611,-0.00245555,0.000918671,0.000732993,-0.000414686,0.000138958,0.000124781,0.000326921,0.00124381
1,1.6,4,20.1014,-21.1055,-2.03865,-8.95554,-0.0052,0.02475,0.038,1.76,-7.24663,-0.000081,0.000862187,0.0304788,0.00312822,-0.00869189,0.00497814,-0.00100447,-0.0148734,0.0140428,-0.00117729,0.000796107,-0.00132667,0.00316549,-0.00166288,-0.00323253,0.00250589,-0.000057,-0.000712465,-0.00108885,0.00164708,0.00417077,-0.00215547,0.001088,0.00169164,0.00109928,-0.00279032,-0.0010172,0.000599265,0.00295146,-0.002027,0.000694722,0.00136533,0.00219423,-0.000446896,0.000899919,-0.00328482,-0.00190395,0.00109982,0.000127707,-0.000460163,-0.000739478,0.000546235,0.000233082,0.000907875
1,1.6,5,20.1124,20.0547,-2.02758,32.2047,-0.00522,-0.0981,0.053,0.629,1.24279,-0.000122215,0.000294497,0.0293791,0.00667332,0.0371881,0.0078728,-0.000552329,-0.0118677,0.0131543,-0.000691133,-0.000833055,-0.000795362,0.00532188,-0.00405848,-0.00382501,0.00154419,-0.000412591,-0.000714175,-0.000152382,0.000731403,0.00459175,-0.00228221,0.00192361,0.00323039,0.000361432,-0.00311364,-0.000808163,-0.00077981,0.00312082,-0.00125982,0.000767757,0.0013441,0.00201502,0.000837101,0.00132638,-0.00423501,-0.00154736,0.00115094,-0.000176325,-0.000813583,-0.000151121,0.00112843,-0.000304211,0.000921422
1,1.8,1,-0.506827,-0.737639,-22.6468,11.4124,-0.06784,-0.03653,0.04,0.458,0.891104,-0.000599454,0.000383732,0.0248692,-0.0129808,0.0218453,0.00567368,-0.0049414,-0.0106037,0.0112266,-0.00124628,-0.00163448,-0.00190183,0.00369117,-0.00356283,-0.0029728,0.00119574,-0.000851284,-0.000533188,-0.000497241,0.000897183,0.00449772,-0.00101065,0.00186535,0.00234508,0.000781629,-0.00196598,-0.00135063,-0.000978806,0.00264074,-0.00115845,0.00130109,0.000928473,0.00226669,0.000548178,0.000983186,-0.00352432,-0.00127479,0.000671816,-0.000334419,-0.00124819,-0.000084,0.000674586,-0.00068171,0.00130471
1,1.8,2,-21.102,19.8315,-43.242,31.9815,-0.13072,-0.09842,0.063,0.492,0.736762,-0.000963213,0.000309765,0.0230181,-0.0202695,0.0500625,0.00588096,-0.0113263,-0.0117992,0.00957976,-0.000434724,-0.000740712,-0.00212562,0.00472443,-0.00286534,-0.00221324,0.000823191,0.000076,0.000207947,-0.00101553,0.00272629,0.00363172,-0.00148396,0.00142671,0.00205758,0.000053,-0.00299231,-0.000143288,0.000145547,0.00218623,-0.00157807,0.000500932,-0.000034,0.00113449,-0.000675835,0.00138298,-0.00316214,-0.00133674,0.000691953,0.000277604,-0.000594592,-0.000644429,0.000996324,0.000013,0.000787473
1,1.8,3,-21.1269,-21.3199,-43.2669,-9.1699,-0.13003,0.02435,0.05,3.376,-14.2992,-0.00115164,0.000808996,0.0274183,-0.0367847,0.00528123,0.0044113,-0.00861691,-0.0113285,0.0127845,-0.00265624,0.000301007,-0.00170187,0.0038088,-0.00393953,-0.00300363,0.00294489,0.000585987,0.000686321,-0.000579778,0.00157242,0.00507542,-0.00131538,0.0013538,0.00292541,0.000783019,-0.00242349,-0.00136129,-0.000739725,0.00227049,-0.00249005,0.00064125,0.00170586,0.0016032,-0.000887162,0.000930244,-0.00327001,-0.00218307,0.000812883,0.000644871,-0.000370033,0.000123148,0.000110357,0.000285865,0.00110334
1,1.8,4,20.1017,-21.3241,-2.03835,-9.17409,-0.0052,0.02475,0.033,1.555,-6.42581,-0.000067,0.000758919,0.0272661,0.00298796,-0.00570029,0.0049181,-0.000874142,-0.0132089,0.01245,-0.00104623,0.000725705,-0.00116987,0.00277932,-0.00147679,-0.00286758,0.00223387,-0.000054,-0.000639598,-0.000965641,0.00146977,0.00371246,-0.00191798,0.000965835,0.0015137,0.000976546,-0.00248602,-0.000895309,0.000543413,0.00262269,-0.00180992,0.000609599,0.00121872,0.00195172,-0.000403423,0.000793907,-0.00292551,-0.00168052,0.000972975,0.000098,-0.000403813,-0.000647334,0.000476787,0.000198145,0.000815299
1,1.8,5,20.1127,19.8416,-2.02728,31.9916,-0.00522,-0.0981,0.052,0.564,1.1044,-0.000105637,0.000196078,0.0237129,0.00612872,0.0403607,0.0074386,-0.000475875,-0.0105192,0.0116648,-0.000605345,-0.000733247,-0.00069639,0.00470361,-0.00361096,-0.00339549,0.00136929,-0.000366885,-0.000633546,-0.000136049,0.000650737,0.00408814,-0.00202971,0.00170041,0.00287687,0.000329185,-0.00276816,-0.000717047,-0.000691888,0.00277188,-0.00112283,0.00067852,0.00119513,0.00178802,0.000743532,0.00117814,-0.00376433,-0.00137244,0.00102183,-0.000162514,-0.000722623,-0.000132862,0.00100122,-0.000272884,0.000819805
2,0.75,1,-0.523675,0.705339,-22.8137,-36.3247,-0.0678,0.10972,0.082,4.707,18.6966,-0.00123592,0.00176171,0.0338645,-0.00485858,-0.0451881,-0.000034,-0.0112681,-0.0443259,0.0301984,-0.00538763,0.000117133,-0.00210471,0.0113297,-0.004441,-0.00924591,0.000804082,-0.000615205,0.00189261,0.000393539,0.000307305,0.00932296,-0.00426368,0.00260102,0.00422669,0.00151965,-0.00567285,-0.0021497,-0.000346587,0.00801256,-0.00561602,0.00228859,0.00397209,0.00325635,-0.000574651,0.00270379,-0.0083468,-0.00365746,0.00426392,-0.000405373,-0.00176241,-0.000874463,0.00150311,-0.000585748,0.00406038
2,0.75,2,-21.1181,21.3142,-43.4081,-15.7158,-0.13033,0.04902,0.082,5.838,18.8795,-0.00175093,0.000886119,0.0546246,0.0150365,-0.0307409,-0.000968321,-0.0202294,-0.0297878,0.0327304,-0.00709603,0.00122446,-0.00427645,0.00962857,-0.00874952,-0.00748881,0.00460903,0.000721834,0.00310622,0.000633603,0.00248661,0.0115055,-0.00403414,0.00343693,0.00734561,0.00208391,-0.00593998,-0.00295494,-0.00166485,0.00596326,-0.00625405,0.000654945,0.00376935,0.00473968,-0.00106702,0.00181059,-0.00812183,-0.00406789,0.00153797,0.000949512,-0.00191587,0.000163448,0.00158717,0.00113277,0.00178744
2,0.75,3,-21.1597,-19.9177,-43.4497,-56.9477,-0.12943,0.16913,0.073,6.579,-33.55,-0.00148628,-0.000356518,0.00733073,-0.00650864,-0.0169282,-0.0124892,-0.0168319,-0.0454995,0.0383249,-0.00524851,-0.00383157,-0.00381423,0.0133986,-0.0056307,-0.00738326,-0.000301699,-0.000741078,0.000579554,-0.00151568,0.00340871,0.00880035,-0.00211039,0.00396413,0.00472435,0.00460637,-0.00336016,-0.00372326,-0.000754994,0.00724342,-0.00469851,0.00147748,0.00482958,0.00417302,-0.000461084,0.00128878,-0.00777261,-0.00322686,0.00266406,0.000463697,-0.00193869,0.00205147,0.00010039,0.000353117,0.00267658
2,0.75,4,20.0717,-19.8936,-2.21833,-56.9236,-0.00561,0.16964,0.084,6.42,-33.2737,-0.000436491,0.000760023,0.0137011,-0.00810179,-0.0410219,-0.0135995,-0.00498782,-0.0561026,0.0302683,-0.00119862,-0.00498094,-0.000376414,0.0119201,-0.00594211,-0.00535843,0.00397763,0.00191117,0.00571397,-0.00275045,0.002075,0.00838789,-0.00421061,0.00272193,0.00603268,0.00267249,-0.00470064,-0.00139145,-0.000548254,0.00542619,-0.00665875,0.00173806,0.00416893,0.00463128,-0.00134183,0.00299942,-0.00679152,-0.00322864,0.00183288,0.000910397,-0.00152031,-0.000340426,-0.000352665,-0.0012724,0.00308482
