sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
1,0.977,1,-0.267567,-0.176946,-22.4076,11.9731,-0.06784,-0.03653,0.043,1.351,-0.26766,-0.000187771,0.000868101,-0.000974439,-0.00289326,-0.000063,0.028156,-0.00161514,-0.00820335,0.0136519,-0.000548258,-0.00196934,0.000812515,-0.000133093,-0.00974472,-0.0044186,0.000069,-0.00133922,0.000007,-0.00187267,0.00189241,0.00953093,-0.00135288,0.000949107,0.00581226,0.00511676,-0.00350541,-0.00218142,-0.00159653,0.00378718,-0.00197964,0.000913336,0.00161509,0.00319692,0.000979061,0.001409,-0.00731718,-0.000922143,0.00113265,-0.0029514,-0.00274054,0.000128039,0.000943557,-0.00225533,0.00220729
1,0.977,2,-20.6952,20.2682,-42.8352,32.4182,-0.13072,-0.09842,0.046,0.528,-0.252449,-0.000487819,0.000696918,0.0181783,0.00247871,0.00458222,0.0279234,-0.0116851,-0.00936677,0.0137783,0.00142943,-0.00036176,0.000745397,0.00173191,-0.00890009,-0.0030265,-0.0008987,0.000561602,0.00157638,-0.00296956,0.00486401,0.00804911,-0.00223718,0.00030628,0.00519971,0.00389427,-0.00537447,-0.000041,0.000681323,0.00304142,-0.00305924,-0.000141404,0.00014942,0.00127937,-0.00117036,0.00222814,-0.00659765,-0.00112518,0.00128719,-0.00191051,-0.00166361,-0.00109693,0.00144785,-0.00100891,0.00132111
1,0.977,3,-20.7112,-20.6113,-42.8512,-8.46131,-0.13003,0.02435,0.049,5.251,-22.2195,-0.000329229,0.00062361,-0.0164943,-0.00648875,-0.00317668,0.0248665,-0.00567815,-0.0103946,0.0175067,-0.00387187,0.00196435,0.00164703,0.000044,-0.0103476,-0.00437246,0.00297527,0.00143966,0.00175588,-0.00223219,0.00294061,0.0104882,-0.00184741,0.000389467,0.00679748,0.00505325,-0.00422468,-0.00225404,-0.00159051,0.00314141,-0.00395996,-0.000064,0.00269859,0.00247537,-0.00140658,0.00168141,-0.00728026,-0.0026075,0.0014883,-0.00143483,-0.00113018,0.000325181,0.000062,-0.000900695,0.00178222
1,0.977,4,20.1586,-20.6221,-1.98139,-8.47206,-0.0052,0.02475,0.046,2.399,-9.98851,0.000103674,0.000747856,-0.0165081,-0.00350133,-0.00833667,0.0263472,0.00387496,-0.0135418,0.0137322,-0.000544503,0.00268877,0.00210361,-0.0019134,-0.00568011,-0.00418281,0.00181878,0.000186306,-0.000117991,-0.00256031,0.00315504,0.0080468,-0.00283316,-0.00055325,0.00418904,0.00520645,-0.00442209,-0.0010987,0.000756335,0.00368023,-0.00270336,-0.000394715,0.00170784,0.00249534,-0.000625624,0.00101079,-0.00612306,-0.00139562,0.00176035,-0.00205703,-0.00126067,-0.000604097,0.000740109,-0.000569661,0.00138533
1,0.977,5,20.1757,20.2531,-1.96431,32.4031,-0.00522,-0.0981,0.047,0.457,-0.966126,-0.000071,0.00107784,0.0223302,-0.00105321,0.000904047,0.0311598,0.00419511,-0.00686893,0.0128473,0.000905236,-0.000264594,0.00271216,0.0013137,-0.0100212,-0.00532018,0.000155037,-0.000423804,0.000458454,-0.000759764,0.00122833,0.00889499,-0.00332308,0.000594035,0.00670173,0.0038454,-0.00498049,-0.000779428,-0.00104493,0.00383172,-0.00229294,-0.00022032,0.00205932,0.00200365,0.00124914,0.00169601,-0.00759573,-0.000787609,0.00174534,-0.00265994,-0.00177365,0.000506556,0.00154944,-0.00154605,0.00145879
2,0.76,1,-0.285879,-0.175178,-22.5759,-37.2052,-0.0678,0.10972,0.071,5.462,22.4525,-0.000265915,0.000403162,-0.0368931,-0.012401,-0.0080995,0.0314922,-0.000433827,-0.0300384,0.0188158,-0.0039844,0.00219904,0.00389178,0.00132192,-0.00799203,-0.00761068,-0.00176105,0.000298975,0.00237607,-0.00140112,0.000548874,0.0106605,-0.00362524,-0.000646762,0.00606314,0.0056516,-0.00563852,-0.00094749,-0.000239,0.00637885,-0.0042288,0.00079964,0.00273432,0.00198551,0.000107765,0.00242322,-0.00931674,-0.00198248,0.00386352,-0.00392735,-0.00226764,-0.000049,0.00107057,-0.00251421,0.00382746
2,0.76,2,-20.7154,20.2696,-43.0054,-16.7604,-0.13033,0.04902,0.065,7.424,26.372,-0.000458532,0.000302709,-0.0264648,-0.00896993,-0.00530134,0.0302394,-0.00672162,-0.0160177,0.0237829,-0.00604479,0.0033858,0.00222098,0.00003,-0.01266,-0.00583772,0.00125398,0.00116467,0.00360265,-0.0009848,0.00262266,0.0129534,-0.00328941,0.00063768,0.00907978,0.00676006,-0.00552979,-0.00242684,-0.0020703,0.00445993,-0.00523787,-0.00105721,0.00313692,0.00406465,-0.000747485,0.00169594,-0.00986007,-0.00212882,0.00135712,-0.00262756,-0.00248969,0.000431571,0.00140989,-0.000721738,0.00136736
2,0.76,3,-20.7296,-20.6127,-43.0196,-57.6427,-0.12943,0.16913,0.07,5.578,-30.008,-0.000260434,-0.000431698,-0.0379252,-0.0118997,-0.00490015,0.0187953,-0.00281464,-0.0306523,0.0274835,-0.00286154,-0.00150192,0.00189525,0.00255454,-0.00901597,-0.00617531,-0.00181473,0.00112872,0.000714155,-0.00381655,0.00335592,0.0109869,-0.00244482,0.00046193,0.00655755,0.00784526,-0.00297175,-0.00262795,0.000318855,0.00519811,-0.00267313,0.000788533,0.00330805,0.00303684,0.000399654,0.00129881,-0.00757411,-0.00217085,0.00162986,-0.00389707,-0.00230678,0.00254736,0.000085,-0.00154229,0.00263868
2,0.76,4,20.1424,-20.6247,-2.14762,-57.6547,-0.00561,0.16964,0.07,6.655,-34.9066,0.000355318,-0.00013833,-0.0365418,-0.00896138,-0.00550842,0.0167921,0.00301969,-0.0411113,0.0160873,-0.000269188,-0.00186338,0.00606488,0.00208022,-0.00988118,-0.00360856,0.00133479,0.00222544,0.00594773,-0.00395747,0.00311678,0.009768,-0.0029221,-0.000400773,0.00743465,0.00677541,-0.00410279,-0.000636992,-0.000841456,0.00398297,-0.00501319,-0.000439097,0.00307345,0.00330488,-0.000999399,0.00243854,-0.0075132,-0.00117251,0.00212993,-0.00207549,-0.00232886,0.000263276,-0.00007,-0.00255396,0.0028305
2,0.76,5,20.1562,20.2593,-2.13383,-16.7707,-0.00565,0.04944,0.064,3.765,9.35829,0.000226866,0.000790983,-0.0263216,-0.00526355,-0.010988,0.0339681,0.00604542,-0.0215706,0.0166426,-0.00371121,0.00552558,0.00288577,-0.00306409,-0.00770602,-0.00552978,0.00117036,0.0012919,0.00171397,-0.00345778,0.00364783,0.0110758,-0.00267931,-0.000463505,0.00546403,0.00651602,-0.00662847,-0.000761366,-0.00153799,0.0047138,-0.00363572,-0.000643288,0.00220598,0.00371556,0.000134438,0.00225533,-0.00691043,-0.00217668,0.00229741,-0.00310319,-0.00209004,-0.00139955,0.00116216,-0.00130715,0.00157132
