sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45
1,1.55,1,-0.0966399,-14.1851,-22.2366,-2.03508,-0.06784,-0.03653,0.051,0.865,-0.189228,-0.000280283,-0.000519345,-0.038925,-0.00728625,0.00742406,0.0192535,-0.00131599,-0.00953655,0.0106034,-0.0006626,0.000315835,-0.000871364,-0.00403609,-0.00747285,-0.00281858,-0.00144897,-0.000799633,-0.00033252,-0.00105231,0.00124717,0.00676144,-0.00101847,0.000318006,0.00371376,0.00320717,-0.00223007,-0.00149024,-0.0013297,0.00245639,-0.00141618,0.000665318,0.00107079,0.00201246,0.000520387,0.000898036,-0.0047465,-0.000442406,0.000798018,-0.00179561,-0.00174162,-0.000025,0.000573503,-0.00132714,0.00139395
1,1.55,2,-20.2513,6.03188,-42.3913,18.1819,-0.13072,-0.09842,0.071,0.489,-0.231873,-0.00105176,-0.00158484,-0.0448515,-0.0340514,0.0300195,0.0187319,-0.00926434,-0.010238,0.0102695,0.000755299,0.00116188,-0.000512757,-0.00298444,-0.00697235,-0.002027,-0.00227484,0.000328141,0.000751496,-0.00160752,0.00301381,0.00585681,-0.00152373,-0.000024,0.00331526,0.00221184,-0.00331568,0.000052,0.00003,0.00202026,-0.0020251,-0.000116523,0.000048,0.000886924,-0.000778404,0.00137443,-0.00455491,-0.000486506,0.000950181,-0.00134606,-0.00106963,-0.000588447,0.000980239,-0.000629108,0.000828798
1,1.55,3,-20.3024,-34.4699,-42.4424,-22.3199,-0.13003,0.02435,0.052,3.252,-14.8719,-0.000900337,-0.000004,-0.0308452,-0.0182872,-0.0206313,0.0176822,-0.00605045,-0.00938788,0.0134123,-0.00305308,0.00324853,-0.000194208,-0.00426132,-0.00790987,-0.0029459,0.00041476,0.000921927,0.000821145,-0.00124264,0.00190932,0.00735227,-0.00132102,0.000180558,0.00431228,0.00293591,-0.00253013,-0.00150464,-0.00136076,0.00203257,-0.00262475,-0.000065,0.00174292,0.00159453,-0.00089235,0.00100136,-0.00475116,-0.00127286,0.00101699,-0.00109045,-0.000720308,0.000138966,0.000148447,-0.000496148,0.00109272
1,1.55,4,20.1045,-34.4575,-2.03547,-22.3075,-0.0052,0.02475,0.049,1.446,-6.65879,0.000408437,0.000147892,-0.03072,0.0155798,-0.0159,0.018363,0.00393702,-0.0127237,0.0103741,-0.00128022,0.00366185,-0.000327276,-0.0052814,-0.0049303,-0.00250689,-0.000340127,0.00010464,-0.000297183,-0.00148099,0.00204178,0.00578416,-0.00190018,-0.000396629,0.00269232,0.00319862,-0.00277286,-0.000707335,0.000103085,0.00242723,-0.00175022,-0.0002229,0.00110102,0.00156107,-0.000466231,0.000583198,-0.0042813,-0.000512137,0.00124583,-0.00132909,-0.000807432,-0.000375895,0.000458151,-0.000539559,0.000894151
1,1.55,5,20.1152,6.06575,-2.02481,18.2158,-0.00522,-0.0981,0.069,0.395,-0.723106,0.000444686,-0.00137647,-0.0441975,0.0156638,0.038459,0.0206269,0.00436115,-0.0100706,0.0101351,0.000639984,0.0011189,0.000122151,-0.0031348,-0.00761788,-0.0032087,-0.00156869,-0.000264829,0.000095,-0.000315742,0.000734651,0.00638473,-0.00221747,0.000095,0.00427687,0.00229103,-0.00309273,-0.000527078,-0.000963843,0.0025228,-0.00149692,-0.000052,0.0012335,0.00126845,0.000850914,0.00106596,-0.00495389,-0.000365185,0.00124917,-0.00171608,-0.00112536,0.000280178,0.000987625,-0.000956955,0.00092884
1,1.75,1,-0.0976197,-14.1075,-22.2376,-1.95754,-0.06784,-0.03653,0.05,0.765,-0.171839,-0.000195085,-0.000526447,-0.0419947,-0.00669256,0.00662317,0.0175753,-0.00118443,-0.00841969,0.00937795,-0.000590453,0.000284255,-0.000770637,-0.00356464,-0.0066139,-0.00249972,-0.00127525,-0.000709572,-0.000289488,-0.000929492,0.00110819,0.00598661,-0.000904824,0.000285904,0.00328436,0.00283946,-0.00197695,-0.0013234,-0.00117728,0.00217097,-0.00124947,0.00058816,0.00095197,0.00178478,0.000461461,0.000799418,-0.00420211,-0.000387436,0.00070445,-0.0015913,-0.00154735,-0.000025,0.000506443,-0.00117968,0.00123562
1,1.75,2,-20.2536,6.11045,-42.3936,18.2605,-0.13072,-0.09842,0.068,0.443,-0.216568,-0.000768884,-0.0011273,-0.0471974,-0.0306204,0.0268148,0.0171025,-0.00822272,-0.00904632,0.00908026,0.000659618,0.00103082,-0.000449947,-0.00263238,-0.00616584,-0.00179394,-0.00200665,0.000290212,0.000666257,-0.00142387,0.00266973,0.00518399,-0.00134848,-0.000021,0.00293613,0.00195914,-0.00293642,0.000046,0.000026,0.00178942,-0.00179326,-0.000103518,0.000043,0.000785563,-0.000689382,0.00121748,-0.00403561,-0.000429705,0.00084277,-0.00119207,-0.000947606,-0.000521104,0.000868474,-0.000557049,0.000733663
1,1.75,3,-20.3045,-34.3928,-42.4445,-22.2428,-0.13003,0.02435,0.051,2.87,-13.1681,-0.000605342,-0.00008,-0.0350395,-0.0166469,-0.0184391,0.0162001,-0.00537463,-0.00829547,0.0118656,-0.00271276,0.00287861,-0.000166855,-0.00376261,-0.00699609,-0.00260782,0.00037308,0.000815623,0.000728028,-0.00109916,0.00169111,0.00650768,-0.00116958,0.000161619,0.00381826,0.00260057,-0.00223964,-0.00133268,-0.00120861,0.00180003,-0.00232405,-0.000057,0.00154419,0.00141211,-0.000790531,0.000885485,-0.00421182,-0.00112608,0.000903534,-0.000965007,-0.000638543,0.000122339,0.000132461,-0.000439239,0.000967394
1,1.75,4,20.1048,-34.3807,-2.03524,-22.2307,-0.0052,0.02475,0.048,1.272,-5.89574,0.000358805,-0.000019,-0.0348559,0.0137534,-0.0142248,0.0167987,0.00347888,-0.0112502,0.00917975,-0.0011358,0.00324821,-0.000289618,-0.00466844,-0.0043633,-0.00221689,-0.000297464,0.000094,-0.000267813,-0.00131563,0.00180443,0.00512004,-0.0016877,-0.000345719,0.00237804,0.00283048,-0.00245716,-0.000633345,0.000086,0.00215455,-0.00155527,-0.000195998,0.000971522,0.00137816,-0.000411854,0.000510112,-0.00378909,-0.000448181,0.00109872,-0.00117932,-0.000722163,-0.000339842,0.000404801,-0.000482675,0.000797055
1,1.75,5,20.1154,6.14409,-2.02456,18.2941,-0.00522,-0.0981,0.066,0.368,-0.650751,0.000317435,-0.00105852,-0.0465338,0.0138445,0.034293,0.0187767,0.00384949,-0.00889344,0.00896536,0.000557988,0.000992938,0.000112933,-0.00276563,-0.00673822,-0.00284237,-0.00138158,-0.000234684,0.000084,-0.000279619,0.000650797,0.00565151,-0.00196387,0.000085,0.00378755,0.00202915,-0.00273909,-0.000466597,-0.00085468,0.00223408,-0.00132556,-0.000046,0.00109278,0.00112346,0.000753409,0.000943925,-0.00438899,-0.000322337,0.00110671,-0.00151992,-0.000997199,0.000248294,0.00087501,-0.000847774,0.000822516
1,1.93,1,-0.098581,-14.0317,-22.2386,-1.88167,-0.06784,-0.03653,0.051,0.694,-0.159239,-0.000150657,-0.000561116,-0.0446821,-0.00627609,0.00604613,0.0163924,-0.00108716,-0.00761385,0.0084921,-0.000542857,0.000259276,-0.000694601,-0.0032226,-0.00598889,-0.00226626,-0.00115044,-0.000643448,-0.00026166,-0.000842572,0.00100471,0.00542466,-0.000819863,0.000260595,0.0029775,0.00257427,-0.00179201,-0.00119959,-0.00106896,0.00196828,-0.00113233,0.000533348,0.000863242,0.00161836,0.000418544,0.00072458,-0.00381219,-0.000349974,0.000639454,-0.00144311,-0.00140363,-0.000022,0.000459871,-0.00106972,0.00111999
1,1.93,2,-20.2559,6.18733,-42.3959,18.3373,-0.13072,-0.09842,0.066,0.42,-0.203775,-0.000626768,-0.000987669,-0.0493571,-0.0281687,0.0245132,0.015956,-0.00747098,-0.00818347,0.00821958,0.000589824,0.00093625,-0.000404281,-0.00237715,-0.00558222,-0.00162542,-0.00181225,0.00026277,0.00060469,-0.00129113,0.00242101,0.00469742,-0.00122177,-0.000018,0.00266204,0.00177651,-0.00266227,0.000042,0.000023,0.00162256,-0.00162568,-0.000094,0.000039,0.000712321,-0.000625042,0.001104,-0.00366038,-0.000388559,0.000765211,-0.00108071,-0.000859451,-0.000472433,0.000787705,-0.000504968,0.00066486
1,1.93,3,-20.3065,-34.3173,-42.4465,-22.1673,-0.13003,0.02435,0.051,2.594,-11.9363,-0.000466302,-0.000159828,-0.0385523,-0.0154864,-0.0168637,0.0151641,-0.00488807,-0.00750506,0.0107449,-0.00246601,0.00261035,-0.000144487,-0.00340067,-0.00633751,-0.00236313,0.000345818,0.00073894,0.00066071,-0.000994356,0.00153213,0.00589582,-0.00105742,0.000147835,0.00345834,0.00235847,-0.00202736,-0.00120817,-0.00109493,0.00163204,-0.0021066,-0.000052,0.00139866,0.00128108,-0.000713669,0.000801979,-0.00382103,-0.00102014,0.000822112,-0.000874726,-0.000582655,0.000111735,0.000122576,-0.000398361,0.000876363
